cluster_id,n_compounds,n_selected,n_nonselected,selected_fraction,jeffreys_probability,jeffreys_working_low,jeffreys_working_high,overall_selected_fraction,selection_lift,log2_selection_lift,conditional_expected_selected,conditional_lift,conditional_standardized_residual,conditional_permutation_p,conditional_bh_q,cluster_distance_median,cluster_distance_p90,n_wells_median,n_sources_median,n_plates_median
71,697,5,692,0.007173601147776184,0.007879656160458453,0.0027423722217883046,0.0156518182233083,0.03311412794566241,0.2166326457259415,-2.206677426834885,5.037056165916626,0.9926432891164948,-0.018012913788724244,1.0,1.0,6.089902400970459,8.327614402770996,4.0,4.0,4.0
72,304,99,205,0.3256578947368421,0.3262295081967213,0.2748238655674116,0.379793784848112,0.03311412794566241,9.834409508570488,3.2978384307821997,67.01072284082281,1.477375497577671,4.975875407959758,0.0004997501249375312,0.0011845928887408148,5.77815055847168,8.318101692199706,5.0,3.0,5.0
73,785,5,780,0.006369426751592357,0.006997455470737914,0.0024344372862216417,0.01390445021883466,0.03311412794566241,0.19234771219233276,-2.3782114247454516,18.674149471684906,0.2677498114482462,-3.4131131189121815,0.0014992503748125937,0.003308690482345034,5.371077060699463,7.298721694946289,5.0,4.0,5.0
74,1173,12,1161,0.010230179028132993,0.010647359454855196,0.005604204366519115,0.017260714046384292,0.03311412794566241,0.3089369904265601,-1.6946154731611764,16.597074169343315,0.7230190018771722,-1.2106773477174182,0.2433783108445777,0.2884483684083884,4.834188461303711,6.667604732513427,4.0,4.0,4.0
75,158,2,156,0.012658227848101266,0.015723270440251572,0.002639498743816614,0.03998262019996078,0.03311412794566241,0.382260643217674,-1.3873714240309272,1.9849104772455124,1.0076021175400451,0.01141477533915013,1.0,1.0,14.173820495605469,21.605716323852544,4.0,4.0,4.0
76,1990,41,1949,0.020603015075376884,0.02084379708689101,0.015038367928175965,0.027559528139368957,0.03311412794566241,0.6221820218000231,-0.6845913866667519,112.89926182943884,0.36315560735853386,-7.476448780865354,0.0004997501249375312,0.0011845928887408148,3.8904848098754883,5.0882501125335695,7.0,3.0,7.0
77,466,12,454,0.02575107296137339,0.02676659528907923,0.014152366205626897,0.04319945406162597,0.03311412794566241,0.7776461153870278,-0.36281431978694845,5.74894451875579,2.0873396778922277,2.8798124998995855,0.010994502748625687,0.018517057260843264,5.601437568664551,7.897292852401733,4.0,4.0,4.0
78,1371,10,1361,0.007293946024799417,0.007653061224489796,0.0037561244164954067,0.012900185621311643,0.03311412794566241,0.2202668914237509,-2.1826754367456878,30.89829591643201,0.32364244381133994,-4.097256036261445,0.0004997501249375312,0.0011845928887408148,4.88451623916626,6.9281744956970215,5.0,3.0,5.0
79,1928,59,1869,0.030601659751037343,0.03084499740798341,0.02360272852191929,0.03900770925135456,0.03311412794566241,0.9241270010568352,-0.1138369627219449,69.8371200660394,0.8448229243160141,-1.4160067065116029,0.15442278860569716,0.1996577468841337,4.293526649475098,5.748150634765625,5.0,3.0,5.0
80,1188,14,1174,0.011784511784511785,0.012195121951219513,0.006769458992438765,0.019167568313494872,0.03311412794566241,0.355875649325545,-1.490554874596986,19.528658578808574,0.7168951181927072,-1.349492783145577,0.1889055472263868,0.23475640820366517,4.887448310852051,6.355933904647827,5.0,4.0,5.0
81,1638,63,1575,0.038461538461538464,0.0387431360585723,0.029948380552476554,0.048603066058512806,0.03311412794566241,1.161484262084471,0.21596960600508347,38.094928078445186,1.6537634582291432,4.499307137887288,0.0004997501249375312,0.0011845928887408148,4.790548324584961,6.432580137252807,4.0,4.0,4.0
82,862,33,829,0.0382830626450116,0.0388180764774044,0.02698142175326181,0.05267557953206167,0.03311412794566241,1.1560945439309467,0.20925938441553082,13.342701431977117,2.473262267632865,5.8149566028762,0.0004997501249375312,0.0011845928887408148,6.309849739074707,8.413212585449218,4.0,4.0,4.0
83,911,14,897,0.015367727771679473,0.015899122807017545,0.008834031102857605,0.024965623283432326,0.03311412794566241,0.46408372272090825,-1.1075429975982711,18.796182924162988,0.7448320787516188,-1.2057080133856377,0.2513743128435782,0.2927545236390814,5.034050464630127,7.280909061431885,5.0,3.0,5.0
84,140,2,138,0.014285714285714285,0.01773049645390071,0.002980189904218371,0.0450331768115504,0.03311412794566241,0.4314084402028035,-1.2128736927987909,0.5062056312992066,3.9509635538168197,2.1533790480439783,0.08745627186406797,0.12167829128913805,10.628949165344238,16.525340843200684,4.0,4.0,4.0
85,1470,105,1365,0.07142857142857142,0.0717199184228416,0.05910053544940606,0.08544179812068765,0.03311412794566241,2.1570422010140176,1.1090544020885715,96.34506762298717,1.0898326462427832,1.0605455073834542,0.2893553223388306,0.33059576406487023,4.606937408447266,6.0226709842681885,5.0,4.0,5.0
86,369,28,341,0.07588075880758807,0.07702702702702703,0.05213642292151282,0.10624068566914496,0.03311412794566241,2.29149198590107,1.1962872401433835,11.923237054674669,2.3483555574383397,5.389314393825306,0.0004997501249375312,0.0011845928887408148,9.17533016204834,13.739002037048339,4.0,4.0,4.0
87,288,3,285,0.010416666666666666,0.012110726643598616,0.00294227263744386,0.027535361692705734,0.03311412794566241,0.31456865431454417,-1.6685531765749808,7.430854240367784,0.4037220894069801,-1.7853865444607497,0.1024487756121939,0.13803624503537704,8.481800079345703,14.686896800994873,5.0,3.0,5.0
88,1794,83,1711,0.04626532887402453,0.04651810584958217,0.03726620651830176,0.05672646151813458,0.03311412794566241,1.3971477355508855,0.48248458057383925,82.1815323536791,1.009959264847953,0.10265265431979252,0.9460269865067467,0.9687316341829085,4.391475200653076,5.879809856414796,6.0,3.0,6.0
89,418,10,408,0.023923444976076555,0.025059665871121718,0.012364896165177162,0.042021131507567706,0.03311412794566241,0.7224543256984748,-0.46902171304734475,4.205535860664307,2.3778182688996017,2.9911763238529065,0.005997001499250375,0.011124872346435477,7.609430313110352,10.681864643096924,4.0,4.0,4.0
90,1480,144,1336,0.0972972972972973,0.09756920999324781,0.0829851855058102,0.11318238172972954,0.03311412794566241,2.9382412684082833,1.5549528650721758,66.34272760122964,2.1705468738872145,10.881780612623384,0.0004997501249375312,0.0011845928887408148,5.012125015258789,6.768236112594605,5.0,4.0,5.0
91,506,11,495,0.021739130434782608,0.022682445759368838,0.011603572128404429,0.03730697892612869,0.03311412794566241,0.6564911046564401,-0.6071526319108372,4.905202215931093,2.242517130950127,2.911971585664863,0.0074962518740629685,0.013514369575775493,7.247870922088623,10.405995845794678,4.0,4.0,4.0
