method,file,source_id,dice,iou,hausdorff_95,asd,precision,recall
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B15__5,0.9881567180862956,0.9765906793563818,1.0,0.16564365676757367,0.9855457819102088,0.99078152494312
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B16__1,0.9871471406989317,0.9746204807874314,1.0,0.18480075173429164,0.98386505036917,0.9904512018712874
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B15__6,0.9894014577044835,0.9790252175281344,1.0,0.17428677351005006,0.9834326593216172,0.9954431519877694
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B16__2,0.9881140000694276,0.976507235140346,1.0,0.18583535527642395,0.9814093325702149,0.9949109059006928
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B16__3,0.9901835655595486,0.9805579824101578,1.0,0.1525750103407883,0.9861928779384801,0.9942066815092155
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B16__5,0.9883958837772397,0.9770579893128766,1.0,0.16436265329132552,0.9857941510299694,0.9910113859823748
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B16__4,0.9883546734024037,0.9769774518965807,1.0,0.18659092213399067,0.9823300952160672,0.994453604425409
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B16__6,0.990181234460373,0.9805534104243349,1.0,0.159225179359721,0.9864299046562074,0.9939612053190191
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B17__1,0.9875515734321998,0.9754092628500588,1.0,0.18783844180036105,0.9815370442637529,0.9936402670828773
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B17__2,0.9868690489433849,0.9740784721996291,1.0,0.20215163897866212,0.9765725655201657,0.997384967728503
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B17__3,0.9879973793404674,0.9762794672375247,1.0,0.2101412503369464,0.9808259331205772,0.9952744680476601
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B17__4,0.9882788953137908,0.9768293759378586,1.0,0.17097377732545946,0.9839731477982528,0.992622491310685
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B17__5,0.987204920571164,0.9747331327161428,1.0,0.18769687111910918,0.980420100000609,0.9940843017870595
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B18__1,0.9864819673374544,0.9733245344889754,1.0,0.2471949400918131,0.9781892272559449,0.9949165154138763
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B17__6,0.9869781188242206,0.9742910169706003,1.0,0.20006691119306877,0.978514742431089,0.9955891755206425
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B18__2,0.9889629611114881,0.9781668950513512,1.0,0.16841202093136193,0.9841941054816036,0.993778256189451
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B18__3,0.9891818497584388,0.9785952592185333,1.0,0.172726751413114,0.9833998844772596,0.9950322080628152
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B18__4,0.9867147831014907,0.9737779320630513,1.0,0.1992487061847961,0.9792041061708923,0.9943415671627095
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B18__6,0.9893617332790634,0.9789474294191275,1.0,0.16785900645434318,0.9869485712950359,0.9917867249051863
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B18__5,0.9894144233437735,0.9790506080816006,1.0,0.1700260822973077,0.9878136271652705,0.9910204162674914
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B19__1,0.9871856697125947,0.9746955983852064,1.0,0.18203721531456296,0.9822102293231849,0.9922117734786031
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B19__2,0.9900211723703405,0.9802395310541727,1.0,0.16161075361872973,0.9863372372491249,0.9937327293963479
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B19__3,0.988033512972489,0.9763500329686596,1.0,0.16739608830183716,0.9845109027504512,0.9915814217284051
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B19__4,0.988480206648011,0.9772228019111429,1.0,0.17304463425872546,0.983209586628449,0.9938076388743446
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B19__5,0.9870410522751993,0.9744136763806517,1.0,0.190893909141796,0.9832235473084485,0.9908883167973157
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B19__6,0.9891201938175782,0.9784745800323991,1.0,0.16528759885875682,0.9865805975242069,0.9916728984048624
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B20__1,0.9878278850866415,0.9759485274608649,1.0,0.20168191408379665,0.9858620782074992,0.9898015472586613
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B20__2,0.9873100871731009,0.9749382063232455,1.0,0.1648776749233044,0.9870396653469784,0.9875806572161738
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B20__3,0.9853696449014315,0.9711612115189533,1.0,0.20041162196884207,0.988557098602828,0.9822026800670016
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B20__4,0.9871943723535036,0.9747125661687852,1.0,0.1791104771991393,0.988071638526215,0.9863186625725009
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B20__5,0.9828189520348347,0.9662183089243839,1.0,0.1739761903529847,0.9874519556861858,0.9782292203283536
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B20__6,0.9871924387445851,0.9747087961319335,1.0,0.16327700432985454,0.9847643773378653,0.9896325031325632
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B21__1,0.989609891383403,0.9794334712345455,1.0,0.16018062128084634,0.9883696797471183,0.9908532193786911
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B21__3,0.9886265309581367,0.9775088641535394,1.0,0.1819052050776147,0.9827210120296752,0.994603455702867
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B21__2,0.9888514642544675,0.9779487674631056,1.0,0.1780138031183141,0.9828982629532035,0.9948772194937665
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B21__5,0.9900230926170885,0.9802432960397798,1.0,0.15397675165064875,0.9869179766073158,0.9931478093981467
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B21__4,0.9894561707103645,0.9791323661893075,1.0,0.1657423048632844,0.9843613366645846,0.9946040185861582
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B22__1,0.9702119410700439,0.9421472046181841,1.0,0.5011829218209451,0.9436274509803921,0.9983377659574468
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B21__6,0.9904725871913049,0.9811250042587987,1.0,0.15361252025627536,0.9888513706862015,0.99209912837768
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B22__3,0.9772157458411873,0.9554466075007157,1.0,0.4025375731313442,0.9593948758489346,0.9957111956440665
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B22__2,0.9673164987570326,0.9367018041759578,1.4142135623730951,0.4436178713048311,0.9543553467238085,0.9806345500848896
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B22__4,0.9774360864642848,0.9558679643647974,1.0,0.3558103712792583,0.9659658617818485,0.9891819877431388
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B22__5,0.9691237830319889,0.9400971397733405,1.0,0.4947144457296323,0.9555095075572891,0.9831316235028532
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B22__6,0.9791708546598834,0.9591917111003393,1.0,0.3882048551272791,0.9604720300934353,0.9986122062766125
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B23__2,0.9898889951357419,0.979980408458936,1.0,0.1580207835795111,0.9846002431540555,0.9952348707145185
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B23__1,0.9892878567143714,0.978802781075123,1.0,0.17043509911588303,0.9851816221080888,0.99342846413819
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B23__3,0.9879795839496796,0.9762447162929117,1.0,0.19219073449748098,0.981634976960966,0.9944067387397054
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B24__1,0.0,0.0,,,0.0,0.0
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B23__4,0.9880202880026108,0.9763242052081373,1.0,0.19203690329259313,0.9810367990062716,0.9951039134454069
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B24__3,0.0,0.0,,,0.0,0.0
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B24__2,0.0,0.0,877.7923134143932,521.5471464759335,0.0,0.0
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B24__4,0.0,0.0,,,0.0,0.0
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B23__5,0.9876541057580275,0.9756093360733844,1.0,0.15546047879374295,0.9887947033738066,0.986516136521941
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B23__6,0.9897182362635154,0.9796457501153779,1.0,0.15472357631558717,0.9895617879992713,0.989874734004063
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B24__5,0.9762325889896086,0.9535687290789332,1.0,0.37430335931305153,0.9658755331947938,0.986814169180914
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__B24__6,0.7586149073530645,0.6111036066459543,15.905694150420949,2.157512730710545,0.74420134890607,0.7735978112175103
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C01__1,0.9888975183993491,0.9780388599520103,1.0,0.17112794331596284,0.9863876817742495,0.9914201600284759
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C01__2,0.9876023605837413,0.9755083596927248,1.0,0.18683497433111174,0.9817963519937907,0.9934774471845029
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C01__3,0.9895304617772603,0.979277874638054,1.0,0.17181643461922208,0.9830682282550869,0.996078216916791
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C01__4,0.9879075676471272,0.9761040949100651,1.0,0.18538214705196374,0.9819514598989775,0.9939363708634047
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C01__5,0.9886976479500119,0.9776479268992554,1.0,0.18119119904570255,0.982613320548643,0.9948577929465301
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C01__6,0.9889723371437632,0.978185240104939,1.0,0.1625633946411523,0.9861080168169895,0.9918533457665589
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C02__1,0.9891840947850282,0.9785996536873418,1.0,0.17711191989703798,0.9855057343637055,0.9928900167426216
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C02__2,0.9865962086320279,0.9735469879190433,1.0,0.20041634101584901,0.9792256458649599,0.9940785683047212
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C02__3,0.9889219023631963,0.9780865639109451,1.0,0.18788922088035073,0.9845822313644823,0.9932999980235983
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C02__4,0.9899183817052851,0.9800380125484606,1.0,0.15333995346233562,0.9876909347162439,0.9921558981086696
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C02__5,0.9883773003695658,0.9770216709556238,1.0,0.18007642933080967,0.9824111822947,0.9944163248806205
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C02__6,0.9896343807468926,0.9794814489812708,1.0,0.16352868813635907,0.9849168981752756,0.9943972717149221
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C03__2,0.9877617189403234,0.9758193672603159,1.0,0.2054451662629652,0.9891154893594373,0.9864116491799217
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C03__1,0.990479900861658,0.9811393569152954,1.0,0.14669004090310234,0.9893277032621295,0.9916347853509158
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C03__3,0.9870816980059982,0.9744929043762538,1.0,0.37875238228813696,0.9815157116451017,0.9927111716621253
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C03__4,0.9911927357137981,0.9825392528424473,1.0,0.13220917315631073,0.9916018791834699,0.9907839297371076
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C03__5,0.9898102974240782,0.9798261602747709,1.0,0.15264457082182312,0.9853731529397095,0.9942875836730586
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C03__6,0.9900911442295849,0.9803767325857222,1.0,0.1492365517733014,0.9893782654449005,0.9908050510590831
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C04__1,0.9881511927850674,0.9765798859860378,1.0,0.18524749719028066,0.9823446435963876,0.9940267940950593
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C04__2,0.9895626507666503,0.979340927487946,1.0,0.16312314354557214,0.9865513247772342,0.992592416441744
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C04__3,0.9882470119521912,0.9767670801338846,1.0,0.19064256236764104,0.9832978765575655,0.9932462193510497
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C04__4,0.9880763474045327,0.9764336912871152,1.0,0.19023491555634578,0.981392215883975,0.9948521527603664
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C04__5,0.9883294412959512,0.9769281440412801,1.0,0.17333380265688222,0.9850444735953595,0.9916363920030312
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C04__6,0.9874261212191447,0.9751645207439199,1.0,0.1842526825331611,0.9835223501572735,0.9913610052648419
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C05__1,0.9875166439476123,0.9753411135545782,1.0,0.17719799576895062,0.9825043896360536,0.9925803006027314
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C05__2,0.9854096578189958,0.9712389492104958,1.0,0.39182969107693305,0.977345851306775,0.9936076357539018
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C05__3,0.9896563869030333,0.9795245637961507,1.0,0.16435346979530704,0.9841409312671279,0.9952340118807944
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C05__5,0.9882556031272779,0.9767838657490493,1.0,0.2060010385489177,0.9823744526349383,0.9942075947222399
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C05__4,0.9901191214761195,0.9804315959753129,1.0,0.16018316051920567,0.9874486982862003,0.9928040274388487
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C05__6,0.9889886547576705,0.9782171678010396,1.0,0.176350040520219,0.9843420380877154,0.9936793484866902
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C06__2,0.9828446979830369,0.9662680772878142,1.0,0.741214273392631,0.969976201100699,0.9960592336889696
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C06__3,0.9895549465981464,0.9793258359438973,1.0,0.15655310091187655,0.9862533855861035,0.9928786863270778
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C06__1,0.9872871072280041,0.9748933920704845,1.0,0.1888844671983947,0.9806928727417114,0.9939706220535817
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C06__4,0.9881207183667693,0.9765203580133456,1.0,0.18196265113320384,0.985562988017885,0.9906917588876728
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C06__6,0.9848452031687899,0.9701428848516196,1.0,0.42847157556401655,0.9745534844450218,0.9953566121842496
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C06__5,0.9898097201612586,0.9798250289235249,1.0,0.15676570158325984,0.9883366441791397,0.9912871938188393
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C07__1,0.9856102673366581,0.9716287888175668,1.0,0.2138632629200011,0.9786993696561194,0.9926194590557211
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C07__2,0.9883613290553354,0.9769904585917094,1.0,0.18942938827927602,0.9813846400970926,0.9954379231688331
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C07__3,0.9893271880591943,0.9788797881674276,1.0,0.17243246302040582,0.98448133744769,0.994220979498618
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C07__4,0.9885007193637978,0.9772628990324749,1.0,0.1828124877720473,0.9845676582208714,0.9924653294037346
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C07__5,0.9891566079329109,0.9785458516082987,1.0,0.18139533173031755,0.9834652475921305,0.9949142240470372
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C07__6,0.9885150751633359,0.9772909619221095,1.0,0.18613914868855935,0.981649377875793,0.9954774868300441
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C08__1,0.0,0.0,558.7750338817547,323.86207175424016,0.0,0.0
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C08__2,0.948030374940674,0.9011955786149335,4.242640687119285,11.019983933308524,0.9148156629264942,0.9837478453582862
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C08__3,0.9436615217460774,0.8933325266214908,2.0,0.6941129283972446,0.9404458598726114,0.9468992496633104
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C08__4,0.9580465661150974,0.9194715761366032,4.0,1.3704753373956775,0.9305219741146352,0.9872491323374075
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C08__5,0.9787866504526416,0.95845461762371,1.0,0.36076956834948487,0.964644783274519,0.9933493315049708
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C08__6,0.8304015296367113,0.7099885564819356,287.62127522101605,49.0383013340956,0.7522951671574571,0.926605504587156
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C09__1,0.9869873992990839,0.9743091039698567,1.0,0.201358745203295,0.9796934944225252,0.9943907263698109
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C09__2,0.9884414641733781,0.9771470747025498,1.0,0.18931968377461078,0.9812174032390887,0.9957726861202033
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C09__3,0.9897113453048114,0.9796322473832141,1.0,0.16428577681299444,0.9852628783855549,0.9942001641147017
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C09__4,0.9889811435426842,0.9782024709293224,1.0,0.1821705307785026,0.9829356689821807,0.9951014428130076
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C09__6,0.9883830121485226,0.9770328335902106,1.0,0.17856478544446464,0.9831456383684931,0.9936764854321662
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C09__5,0.9878605635371422,0.976012323943662,1.0,0.1761700248842299,0.9828142193422179,0.9929589969658835
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C10__1,0.9857922740440659,0.9719826114664178,1.0,0.3033371523840087,0.9771310246994085,0.994608442503639
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C10__2,0.9869446512782328,0.9742257938063504,1.0,0.18509705659663794,0.9795415635122985,0.994460491928324
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C10__3,0.9893860405805799,0.9789950270912194,1.0,0.1542326445790486,0.9861682242990654,0.99262492474413
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C10__4,0.9879571864705385,0.9762009800999177,1.0,0.16818144438228835,0.983967695025659,0.9919791603562125
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C10__5,0.9883408869624526,0.9769505105281157,1.0,0.22910842708957982,0.9892747600672801,0.9874087753429257
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C10__6,0.9862688894977554,0.9729097581005645,1.0,0.1598627988640744,0.9836360196746122,0.9889158918005072
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C11__1,0.5875976113918236,0.4160270586704826,254.61186145124935,95.76188449440596,0.4475230898404702,0.8553089061246323
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C11__2,0.9712814145455382,0.9441662941439428,1.0,6.210379582306119,0.950326209223847,0.9931816044390106
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C11__3,0.8474914590610725,0.7353450572875033,166.96376456477634,38.51230969876218,0.7364242828552369,0.9980110297441461
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C11__4,0.9705873534614577,0.9428554785343974,1.0,0.43608424358737174,0.9603654918713659,0.9810291532820171
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C11__5,0.9571987081421044,0.9179109343417878,1.0,2.4859566892429728,0.9453397797475155,0.9693589478757833
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C11__6,0.8807344128522249,0.7868859928916431,372.3860888777214,83.83549931296109,0.7993797157802157,0.9805246422893482
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C12__2,0.984701821386604,0.9698646586083924,1.0,0.24681807810057452,0.971973931261463,0.9977674750887429
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C12__1,0.9899926123616181,0.9801835357624832,1.0,0.16364743233614545,0.9857120367404769,0.9943105279873835
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C12__3,0.9870734137890679,0.9744767559921855,1.0,0.21646639136856424,0.9770491803278688,0.9973054707543249
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C12__4,0.9896072344445944,0.9794282660967139,1.0,0.17144251585385512,0.9855191942363526,0.9937293311888972
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C12__5,0.989342499589764,0.9789097683321797,1.0,0.1732471300008749,0.983253793861155,0.9955070826453463
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C12__6,0.9873469566870968,0.9750101115155717,1.0,0.20154695235254827,0.9794029092755832,0.9954209280547424
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C13__1,0.9873214458452907,0.9749603581458438,1.0,0.2056768110427088,0.9786685929070035,0.996128671255872
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C13__2,0.9885965167330562,0.9774501799615929,1.0,0.17738571607840833,0.9820463052821294,0.9952346942359704
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C13__3,0.9895799815150789,0.9793748771910805,1.0,0.16306001117729318,0.9845046247735292,0.9947079387800044
jpegxl_lossy_hq.zarr,0000.npz,source_6__p210824CPU2OS48hw384exp022JUMP__110000293081__C13__4,0.98708685681783,0.9745029605567126,1.0,0.20224256151221778,0.9808615521102375,0.9933916874384093
